city,title,rent_type,district,sub_district,community,area_sqm,bedrooms,living_rooms,bathrooms,orientation,floor_level,total_floors,tags,platform,update_time,price_rmb,price_avg,clean_date
上海,整租·延吉五村 1室1厅 南,整租,杨浦,黄兴公园,延吉五村,34.69,1,1,1,南,高,6,官方核验|新上|近地铁,链家,2天前维护,3500,3500,2026-01-06
上海,整租·闸园新村 2室2厅 南/北,整租,奉贤,西渡,闸园新村,89.22,2,2,1,南 北,高,6,官方核验|新上|近地铁,链家,1天前维护,2300,2300,2026-01-07
上海,整租·君誉江畔 1室1厅 东南,整租,浦东,塘桥,君誉江畔,54.41,1,1,1,东南,低,27,业主自荐|新上|近地铁|精装,链家,1天前维护,5500,5500,2026-01-07
上海,整租·嘉丽苑 1室0厅 南,整租,闵行,七宝,嘉丽苑,20.0,1,0,1,南,低,6,官方核验|新上|近地铁|精装|随时看房,链家,2天前维护,3600,3600,2026-01-06
上海,独栋·城方公寓 黄浦璟岸社区 两室两厅两卫，单独大空间，可短租可办居住证 2室2厅,独栋,未知,未知,未知,81.0,2,2,2,未知,未知,0,独栋公寓|月租|拎包入住|近地铁|精装|有阳台|开放厨房,城方公寓,4个月前维护,15724-15764,15724,2025-09-10
上海,整租·新城尚上城 2室2厅 南,整租,嘉定,安亭,新城尚上城,81.65,2,2,1,南,低,12,官方核验|新上|近地铁|精装,链家,1天前维护,3800,3800,2026-01-07
上海,整租·虹梅路2986弄 1室1厅 南/北,整租,闵行,金虹桥,虹梅路2986弄,41.07,1,1,1,南 北,高,6,官方核验|业主自荐|新上|精装,链家,1天前维护,5000,5000,2026-01-07
上海,整租·新虹桥首府(公寓) 2室2厅 南,整租,松江,九亭,新虹桥首府(公寓),84.84,2,2,1,南,中,19,官方核验|业主自荐|新上|精装,链家,1天前维护,5600,5600,2026-01-07
上海,整租·和家欣苑B区 1室1厅 南,整租,宝山,杨行,和家欣苑B区,65.0,1,1,1,南,高,18,新上,链家,3天前维护,2600,2600,2026-01-05
上海,整租·延武机电大楼 1室1厅 西,整租,长宁,新华路,延武机电大楼,47.59,1,1,1,西,中,22,官方核验|业主自荐|新上|近地铁|精装|随时看房,链家,2天前维护,5200,5200,2026-01-06
上海,整租·唐城公寓 2室2厅 南,整租,黄浦,老西门,唐城公寓,93.61,2,2,1,南,低,28,官方核验|新上|近地铁|精装,链家,1天前维护,9500,9500,2026-01-07
上海,整租·江桥老街生活大院 1室1厅 东,整租,嘉定,江桥,江桥老街生活大院,51.0,1,1,1,东,中,11,新上|近地铁|精装,链家,1天前维护,3300,3300,2026-01-07
上海,独栋·城方公寓 黄浦璟岸社区 精致两房两卫，租期灵活，停车方便，国企房东保租房可办居住证 2室2厅,独栋,未知,未知,未知,77.0,2,2,2,未知,未知,0,独栋公寓|月租|近地铁|精装|有阳台,城方公寓,4个月前维护,13829-13838,13829,2025-09-10
上海,整租·红墅1858(公寓) 3室2厅 南/北,整租,松江,松江新城,红墅1858(公寓),89.6,3,2,2,南 北,高,8,官方核验|业主自荐|新上|双卫生间,链家,4天前维护,5000,5000,2026-01-04
上海,整租·东方丽都 2室1厅 南,整租,宝山,杨行,东方丽都,92.91,2,1,1,南,低,11,官方核验|业主自荐|新上|精装,链家,2天前维护,5000,5000,2026-01-06
上海,整租·翔和雅苑1509弄 2室1厅 南,整租,嘉定,南翔,翔和雅苑1509弄,69.6,2,1,1,南,高,18,官方核验|业主自荐|新上,链家,2天前维护,4500,4500,2026-01-06
上海,整租·市光一村 1室1厅 南,整租,杨浦,中原,市光一村,41.45,1,1,1,南,中,6,官方核验|业主自荐|新上|近地铁|精装,链家,2天前维护,3100,3100,2026-01-06
上海,整租·罗兰佳苑西区 3室1厅 南,整租,宝山,罗店,罗兰佳苑西区,82.32,3,1,1,南,高,18,业主自荐|新上|随时看房,链家,3天前维护,2300,2300,2026-01-05
上海,整租·森林公馆(425弄) 2室2厅 南/北,整租,嘉定,南翔,森林公馆(425弄),87.39,2,2,1,南 北,低,18,官方核验|业主自荐|新上|近地铁|精装,链家,2天前维护,5300,5300,2026-01-06
上海,整租·西湖苑 2室1厅 南,整租,闵行,莘庄北广场,西湖苑,62.07,2,1,1,南,高,6,官方核验|新上,链家,1天前维护,4000,4000,2026-01-07
上海,整租·园南新村 1室1厅 南,整租,徐汇,植物园,园南新村,42.0,1,1,1,南,高,6,官方核验|新上|精装,链家,1天前维护,4700,4700,2026-01-07
上海,独栋·雅舒公寓 江浦公园店 北外滩.互联宝地独立一居.带阳台 开间,独栋,未知,未知,未知,35.0,1,0,1,未知,未知,0,独栋公寓|月租|近地铁|精装|有阳台|开放厨房|押一付一,雅舒公寓,14天前维护,3300,3300,2025-12-25
上海,独栋·德必斯维派公寓 梦谷店 45平南花园一居室 1室1厅,独栋,未知,未知,未知,45.0,1,1,1,未知,未知,0,独栋公寓|精装|有阳台|开放厨房|押一付一,德必斯维派公寓,1个月前维护,3100,3100,2025-12-09
上海,整租·宝华北岸郡庭(公寓) 2室1厅 南,整租,宝山,月浦,宝华北岸郡庭(公寓),68.67,2,1,1,南,低,24,官方核验|精装,链家,未知,2600,2600,未知
上海,独栋·青春里 君茂科创店 隐于都会，享于生活！干湿分离+洗烘一体+乳胶床垫，沙发茶几全 开间,独栋,未知,未知,未知,42.0,1,0,1,未知,未知,0,独栋公寓|月租|拎包入住|精装|开放厨房|押一付一,青春里,5天前维护,2350,2350,2026-01-03
上海,独栋·瀚·乐寓 江湾地铁站店 虹口3号线公寓直租无中介 开间,独栋,未知,未知,未知,25.0,1,0,1,未知,未知,0,独栋公寓|近地铁|精装|开放厨房,瀚·乐寓,1个月前维护,3195,3195,2025-12-09
上海,整租·盛达家园 2室2厅 南/北,整租,宝山,张庙,盛达家园,81.46,2,2,1,南 北,中,6,官方核验|精装|随时看房,链家,未知,4800,4800,未知
上海,整租·竹园高层 2室1厅 南,整租,浦东,源深,竹园高层,68.48,2,1,1,南,低,22,官方核验|近地铁|精装|随时看房,链家,5天前维护,6700,6700,2026-01-03
上海,整租·宝钢四村 2室1厅 南,整租,宝山,淞宝,宝钢四村,51.99,2,1,1,南,中,5,官方核验|近地铁|随时看房,链家,1天前维护,2700,2700,2026-01-07
上海,整租·金城大厦 2室1厅 北,整租,静安,苏河湾,金城大厦,57.73,2,1,1,北,高,28,近地铁|精装,链家,1天前维护,6500,6500,2026-01-07
上海,整租·新泾一村 1室1厅 南/北,整租,长宁,北新泾,新泾一村,51.73,1,1,1,南 北,中,6,官方核验|近地铁|精装,链家,4天前维护,5300,5300,2026-01-04
上海,独栋·德必斯维派公寓 梦谷店 全明落地窗带阳台一居室 1室1厅,独栋,未知,未知,未知,35.0,1,1,1,未知,未知,0,独栋公寓|精装|有阳台|开放厨房|押一付一,德必斯维派公寓,27天前维护,2450,2450,2025-12-12
上海,整租·明园森林都市涵翠苑 3室2厅 南/北,整租,静安,大宁,明园森林都市涵翠苑,88.75,3,2,1,南 北,高,33,官方核验|近地铁|随时看房,链家,未知,8800,8800,未知
上海,整租·绿地公园广场 1室0厅 北,整租,宝山,顾村,绿地公园广场,42.0,1,0,1,北,中,17,近地铁,链家,2天前维护,2070,2070,2026-01-06
上海,整租·陕西南路186弄 1室1厅 西/北,整租,徐汇,衡山路,陕西南路186弄,35.0,1,1,1,西 北,低,3,官方核验|近地铁,链家,未知,5100,5100,未知
上海,整租·康乐小区(徐汇) 2室1厅 南,整租,徐汇,康健,康乐小区(徐汇),52.27,2,1,1,南,中,6,官方核验|近地铁|精装|随时看房,链家,2天前维护,5600,5600,2026-01-06
上海,独栋·德必斯维派公寓 梦谷店 55平大阳台开间一居室 1室1厅,独栋,未知,未知,未知,55.0,1,1,1,未知,未知,0,独栋公寓|精装|有阳台|开放厨房|押一付一,德必斯维派公寓,1个月前维护,3150,3150,2025-12-09
上海,整租·梅园三村 1室1厅 南,整租,浦东,梅园,梅园三村,29.45,1,1,1,南,低,5,官方核验|近地铁|精装,链家,2天前维护,4600,4600,2026-01-06
上海,独栋·缦舍公寓 延吉中路店 延吉中路地铁口一室一厅，十分钟达五角场，每月赠送保洁 1室1厅,独栋,未知,未知,未知,48.0,1,1,1,未知,未知,0,独栋公寓|月租|近地铁|精装|开放厨房|押一付一,缦舍公寓,29天前维护,5460,5460,2025-12-10
上海,独栋·德必斯维派公寓 梦谷店 轻奢西向一居室 1室1厅,独栋,未知,未知,未知,35.0,1,1,1,未知,未知,0,独栋公寓|精装|开放厨房|押一付一,德必斯维派公寓,27天前维护,2550,2550,2025-12-12
上海,整租·汇成三村 1室0厅 南,整租,徐汇,上海南站,汇成三村,33.5,1,0,1,南,中,6,官方核验|近地铁,链家,1天前维护,4100,4100,2026-01-07
上海,独栋·德必斯维派公寓 梦谷店 50平豪华一居室 1室1厅,独栋,未知,未知,未知,50.0,1,1,1,未知,未知,0,独栋公寓|精装|开放厨房|押一付一,德必斯维派公寓,27天前维护,3350,3350,2025-12-12
上海,整租·中国铁建万科朗拾花语 3室2厅 南,整租,闵行,春申,中国铁建万科朗拾花语,92.17,3,2,1,南,低,26,官方核验|业主自荐|近地铁|精装|随时看房,链家,1天前维护,8300,8300,2026-01-07
上海,整租·益凯小区 2室1厅 南,整租,浦东,金杨,益凯小区,61.4,2,1,1,南,低,6,官方核验,链家,未知,5000,5000,未知
上海,整租·三江小区 1室0厅 南,整租,徐汇,龙华,三江小区,35.79,1,0,1,南,高,6,官方核验|近地铁,链家,3天前维护,4100,4100,2026-01-05
上海,独栋·德必斯维派公寓 梦谷店 朝南落地窗双床一居室 开间,独栋,未知,未知,未知,35.0,1,0,1,未知,未知,0,独栋公寓|精装|开放厨房|押一付一,德必斯维派公寓,27天前维护,2550,2550,2025-12-12
上海,整租·祥和名邸(公寓) 4室2厅 南/北,整租,普陀,长征,祥和名邸(公寓),158.46,4,2,2,南 北,低,15,官方核验|精装|双卫生间|随时看房,链家,2天前维护,13000,13000,2026-01-06
上海,整租·汤臣中心 1室1厅 西,整租,浦东,陆家嘴,汤臣中心,50.65,1,1,1,西,中,25,近地铁,链家,1天前维护,5200,5200,2026-01-07
上海,整租·殷行一、二村 1室1厅 南,整租,杨浦,中原,殷行一、二村,32.0,1,1,1,南,高,6,官方核验|精装|随时看房,链家,未知,4000,4000,未知
上海,独栋·瀚·乐寓 江湾地铁站店 字节B站房补内江湾镇特惠直租 开间,独栋,未知,未知,未知,32.0,1,0,1,未知,未知,0,独栋公寓|月租|近地铁|精装|开放厨房,瀚·乐寓,21天前维护,3280,3280,2025-12-18
上海,独栋·新黄浦·筑梦城 云吉居中山北路店 地铁口精装！内环精致落地窗Studio 1室1厅,独栋,未知,未知,未知,32.0,1,1,1,未知,未知,0,独栋公寓|月租|近地铁|精装|有阳台|开放厨房,新黄浦·筑梦城,14天前维护,4800,4800,2025-12-25
上海,整租·鼎鑫名流苑 5室2厅 复式 南,整租,浦东,川沙,鼎鑫名流苑,164.46,5,2,2,南,低,11,官方核验|双卫生间|随时看房,链家,未知,7200,7200,未知
上海,整租·梧桐花园 3室2厅 东/北/东北,整租,徐汇,建国西路,梧桐花园,134.05,3,2,2,东 北 东北,低,19,官方核验|近地铁|精装|双卫生间,链家,未知,20000,20000,未知
上海,整租·东泰大厦 2室1厅 北,整租,虹口,北外滩,东泰大厦,143.69,2,1,2,北,中,27,公寓|拎包入住|近地铁|精装|押一付一|双卫生间,自如,6天前维护,12360,12360,2026-01-02
上海,整租·乳山三村 2室1厅 南,整租,浦东,梅园,乳山三村,64.62,2,1,1,南,中,6,官方核验|近地铁|精装,链家,4天前维护,6500,6500,2026-01-04
上海,整租·金硕河畔景园南区 1室1厅 南,整租,闵行,闵浦,金硕河畔景园南区,57.15,1,1,1,南,高,17,新上|公寓|拎包入住|近地铁|精装|押一付一,自如,今天维护,3460,3460,2026-01-08
上海,整租·莱顿小城 3室2厅 南,整租,松江,松江大学城,莱顿小城,130.24,3,2,1,南,中,11,官方核验|精装,链家,未知,4800,4800,未知
上海,整租·锦城公寓(黄浦) 2室1厅 南,整租,黄浦,打浦桥,锦城公寓(黄浦),115.84,2,1,1,南,低,18,公寓|拎包入住|近地铁|精装|押一付一|随时看房,自如,今天维护,10860,10860,2026-01-08
上海,整租·风尚天地广场 1室0厅 南/北,整租,宝山,共康,风尚天地广场,62.6,1,0,1,南 北,中,21,近地铁,链家,未知,4500,4500,未知
上海,整租·和源名城 1室1厅 南,整租,静安,彭浦,和源名城,58.0,1,1,1,南,高,33,官方核验|精装|随时看房,链家,2天前维护,5000,5000,2026-01-06
上海,整租·通州路409号 2室1厅 南/北,整租,虹口,临平路,通州路409号,44.66,2,1,1,南 北,高,6,官方核验|近地铁|随时看房,链家,未知,5200,5200,未知
上海,整租·华能公寓 2室1厅 南,整租,虹口,鲁迅公园,华能公寓,87.43,2,1,1,南,低,26,公寓|拎包入住|近地铁|精装|押一付一|随时看房,自如,今天维护,8190,8190,2026-01-08
上海,整租·双辽路155弄 2室1厅 南,整租,杨浦,周家嘴路,双辽路155弄,53.25,2,1,1,南,中,7,官方核验|近地铁|精装,链家,1天前维护,5500,5500,2026-01-07
上海,整租·新崇西路 3室1厅 南,整租,崇明,崇明新城,新崇西路,92.35,3,1,1,南,高,6,官方核验|精装,链家,1天前维护,2500,2500,2026-01-07
上海,整租·梅园三街坊 2室1厅 南,整租,浦东,梅园,梅园三街坊,54.0,2,1,1,南,低,6,官方核验|近地铁|精装|随时看房,链家,未知,5800,5800,未知
上海,整租·双阳公寓 1室1厅 北,整租,杨浦,周家嘴路,双阳公寓,42.44,1,1,1,北,中,14,公寓|拎包入住|精装|押一付一,自如,5天前维护,5030,5030,2026-01-03
上海,整租·莘松四村 2室1厅 南,整租,闵行,莘庄北广场,莘松四村,57.0,2,1,1,南,中,6,官方核验|精装,链家,1天前维护,4100,4100,2026-01-07
上海,整租·虹桥玫瑰公馆 3室2厅 南,整租,青浦,盈浦,虹桥玫瑰公馆,132.31,3,2,2,南,高,14,官方核验|近地铁|精装|双卫生间,链家,未知,6200,6200,未知
上海,整租·长海二村 1室1厅 南,整租,杨浦,中原,长海二村,41.48,1,1,1,南,中,6,官方核验|近地铁|精装,链家,未知,4100,4100,未知
上海,整租·青松小区 1室1厅 南,整租,徐汇,徐家汇,青松小区,50.58,1,1,1,南,高,30,公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,6960,6960,2026-01-08
上海,整租·光明墅 3室1厅 南,整租,崇明,陈家镇,光明墅,161.01,3,1,3,南,低,4,官方核验|精装,链家,未知,3000,3000,未知
上海,整租·金海苑北区 3室2厅 南,整租,奉贤,南桥,金海苑北区,146.0,3,2,2,南,中,18,精装|双卫生间,链家,未知,4200,4200,未知
上海,整租·宁和小区 2室1厅 南,整租,静安,大宁,宁和小区,57.0,2,1,1,南,高,6,公寓|月租|拎包入住|近地铁|精装|押一付一|随时看房,自如,今天维护,5460,5460,2026-01-08
上海,整租·招商虹桥华府 2室2厅 南,整租,青浦,徐泾,招商虹桥华府,126.0,2,2,1,南,高,13,官方核验|精装|随时看房,链家,2天前维护,6500,6500,2026-01-06
上海,整租·上海华府天地 3室2厅 南,整租,闵行,马桥,上海华府天地,130.75,3,2,3,南,高,6,官方核验,链家,未知,15000,15000,未知
上海,整租·威宁小区 2室1厅 南,整租,长宁,仙霞,威宁小区,57.48,2,1,1,南,高,6,公寓|月租|拎包入住|近地铁|精装|押一付一|随时看房,自如,今天维护,5752,5752,2026-01-08
上海,整租·金杨公寓 2室1厅 东,整租,浦东,金杨,金杨公寓,99.97,2,1,1,东,中,24,公寓|月租|拎包入住|近地铁|精装|押一付一|随时看房,自如,今天维护,7930,7930,2026-01-08
上海,整租·海关二村 2室1厅 南,整租,静安,南京西路,海关二村,52.41,2,1,1,南,中,6,官方核验|近地铁|精装,链家,未知,7500,7500,未知
上海,整租·禹洲蓝爵 1室1厅 南,整租,浦东,金桥,禹洲蓝爵,38.0,1,1,1,南,中,19,近地铁,链家,1天前维护,3500,3500,2026-01-07
上海,整租·御翠豪庭 2室2厅 南,整租,长宁,古北,御翠豪庭,114.16,2,2,1,南,中,27,官方核验|近地铁|精装|随时看房,链家,4天前维护,20000,20000,2026-01-04
上海,独栋·baseLITE 同丰店 可提取公积金，可办理居住证，民水民电，近8号线一室一厅 1室1厅,独栋,未知,未知,未知,60.0,1,1,1,未知,未知,0,独栋公寓|月租|拎包入住|精装|开放厨房|押一付一,baseLITE,11天前维护,8900,8900,2025-12-28
上海,整租·沧州路180弄 1室1厅 南,整租,杨浦,黄兴公园,沧州路180弄,40.37,1,1,1,南,高,6,官方核验|近地铁|精装|随时看房,链家,未知,4000,4000,未知
上海,整租·三景苑 3室3厅 南,整租,奉贤,海湾,三景苑,187.74,3,3,1,南,低,2,官方核验|精装|随时看房,链家,未知,6500,6500,未知
上海,独栋·baseLITE 黄兴公园店 无服务费，公寓直租，无物业费，近大学路超高性价比一居室 1室1厅,独栋,未知,未知,未知,30.0,1,1,1,未知,未知,0,独栋公寓|月租|拎包入住|近地铁|精装|押一付一,baseLITE,1个月前维护,4700,4700,2025-12-09
上海,整租·银华苑(静安) 2室2厅 南,整租,静安,江宁路,银华苑(静安),100.82,2,2,1,南,低,27,官方核验|近地铁|精装,链家,1天前维护,15800,15800,2026-01-07
上海,独栋·baseLITE 同丰店 近虹口足球场一室一厅，全景落地窗，客卧分离，户型方正 1室1厅,独栋,未知,未知,未知,50.0,1,1,1,未知,未知,0,独栋公寓|精装|开放厨房|押一付一,baseLITE,11天前维护,8300,8300,2025-12-28
上海,整租·金华苑 3室1厅 南,整租,普陀,万里,金华苑,124.35,3,1,2,南,高,5,官方核验|精装|双卫生间|随时看房,链家,1天前维护,8000,8000,2026-01-07
上海,独栋·baseLITE 黄兴公园店 高性价比一居室，可短租月付，宠物友好，0中介费 1室1厅,独栋,未知,未知,未知,34.0,1,1,1,未知,未知,0,独栋公寓|月租|拎包入住|近地铁|精装|押一付一,baseLITE,1个月前维护,4500,4500,2025-12-09
上海,独栋·baseLITE 黄兴公园店 8号线地铁口高性价比一居室，租期灵活，拎包入住，保洁服务 1室1厅,独栋,未知,未知,未知,36.0,1,1,1,未知,未知,0,独栋公寓|月租|拎包入住|近地铁|精装|押一付一,baseLITE,1个月前维护,4700,4700,2025-12-09
上海,独栋·baseLITE 斜土路店 只有复式，没有平层！日月光好房推荐，超高挑高，拎包入住，租期灵活近地铁 1室1厅,独栋,未知,未知,未知,49.0,1,1,1,未知,未知,0,独栋公寓|月租|近地铁|精装|押一付一,baseLITE,28天前维护,10000,10000,2025-12-11
